"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HMBS",265.423942307828,-0.638128039190045,0.13262330576079,-4.81158296823805,1.49739548891808e-06,6.78515567155967e-06
"H2AX",879.928027343859,-1.96214209588206,0.0938729557255476,-20.9021020028248,5.12383385476127e-97,5.66482269304619e-95
"DPAGT1",219.911495617708,-0.894960690906668,0.145305579872283,-6.15916258476307,7.31306172238171e-10,4.72022511816049e-09
"C2CD2L",142.824758036041,-0.393372034818027,0.16190860086573,-2.42959319464597,0.01511577825614,0.0347761317444017
"CBL",2200.97773840797,0.479068714373418,0.070436710567399,6.80140668856206,1.036024949701e-11,8.00609160315685e-11
"RNF26",316.456681765571,-1.80414202822175,0.140756474238217,-12.8174710114464,1.30900778120146e-37,4.05320089777173e-36
"USP2-AS1",12.6696873775671,-1.58137609563466,0.563014848647143,-2.8087644569846,0.00497320178020794,0.0128251387065151
"THY1",6.83936830839948,-2.45422835013422,0.851862863065442,-2.88101343131997,0.00396398748028824,0.0104163048093138
"TRIM29",39.2090476300677,2.23514517429668,0.320344778827925,6.97731107862788,3.00883007846319e-12,2.43694952107798e-11
"TLCD5",213.477226323163,-0.446329947117328,0.144363594852116,-3.09170707181781,0.0019900912620586,0.00555763747614411
"ARHGEF12",4147.5368018397,0.19284734431204,0.059407276525781,3.24619062832058,0.00116960493308072,0.00341335230753808
"SC5D",2086.57220299388,1.14794090913094,0.066929167225069,17.1515791503972,6.11674417974793e-66,3.77499475559032e-64
"UBASH3B",1003.54252469998,0.634858034169895,0.0754507099139104,8.41420889073505,3.95555291740476e-17,4.60484619667644e-16
"HSPA8",18175.184266751,-0.463636292531578,0.0700353002310339,-6.62003719555888,3.59108497735492e-11,2.64034852618984e-10
"CLMP",61.0669420226808,-0.958227180003502,0.251350486670079,-3.81231479874263,0.000137671379059166,0.000471220498010491
"SPA17",74.5796625073054,-1.21796894170091,0.226381404276939,-5.38016338219605,7.44182681870046e-08,3.96420813182976e-07
"NRGN",102.265135234227,-1.78015823015206,0.211772029448222,-8.40601204413217,4.24187602280618e-17,4.9349804910904e-16
"VSIG2",13.0510797200758,-2.74896042511245,0.659224548023028,-4.16999098919541,3.04611682665243e-05,0.000115469228719191
"CCDC15",113.173504006068,-0.6751312160219,0.18008533191607,-3.74895172659898,0.00017757525849435,0.000597489370899367
"TMEM218",139.800057932573,-1.28938069619421,0.168580220084541,-7.64846964577221,2.03385210620236e-14,1.95686325712081e-13
"EI24",2259.37938224602,0.47358685263985,0.0678671394433232,6.97814666308943,2.9909933949529e-12,2.4235922648582e-11
"CHEK1",794.279375806434,-0.711414388338286,0.0830713058888161,-8.56390038324971,1.09112119724983e-17,1.31878572070015e-16
"HYLS1",167.185228600656,-1.57953626170384,0.170879488992995,-9.24356849971968,2.38410483090177e-20,3.42069690745867e-19
"CDON",333.634897955024,0.437304234730044,0.109716970105535,3.98574836973174,6.72677710203103e-05,0.000242107549741764
"RPUSD4",321.926624680168,-0.323993435448133,0.119564362282781,-2.70978265816245,0.0067327310332485,0.0168984047284361
"FAM118B",157.784424741509,-0.475433964809189,0.156565261616046,-3.03665040317259,0.00239222729658078,0.00656569115316512
"SRPRA",1044.18722452095,-0.204159354230492,0.0796944754947853,-2.56177549275484,0.0104138612241195,0.0250357781643354
"FOXRED1",183.952484401153,-1.43413028740092,0.151477505898334,-9.46761222992047,2.8631350559598e-21,4.29255880561162e-20
"DCPS",259.287787383589,0.28202029969939,0.122112887365135,2.30950480153753,0.0209155855482902,0.0463330998359849
"ETS1",829.282849355601,2.29744220563018,0.090056368761308,25.5111574809272,1.48238513058171e-143,3.07058188944977e-141
"LOC399975",120.075022596828,1.13900718984845,0.182163593323227,6.25266096847036,4.03517488110471e-10,2.67246918531378e-09
"NFRKB",532.27003849604,0.615967118063922,0.093953788084028,6.55606474869357,5.52462511332169e-11,3.98396435242778e-10
"PRDM10",286.125779771768,1.68509748609122,0.126095375646488,13.3636739448356,9.85760755418101e-41,3.36446866920258e-39
"APLP2",3360.19851603379,0.228522134884651,0.0656861769921012,3.47899886017313,0.000503290727506371,0.00156727185076764
"ST14",1395.11457187372,0.351539739799659,0.0795182454756337,4.42086891752886,9.8304797007178e-06,4.02168160469093e-05
"SNX19",1017.91633159802,-0.919222977960411,0.083015701020683,-11.0728809930954,1.69850675896211e-28,3.68780606063327e-27
"IGSF9B",227.786398424311,-0.857032191981936,0.134455094237273,-6.37411469489975,1.84022838507551e-10,1.26865936218232e-09
"NCAPD3",1183.41236625318,-1.27330568999805,0.0755587343391479,-16.8518663147899,1.01655363274895e-63,5.96720293673249e-62
"VPS26B",399.816463427023,0.579765168104008,0.1038467924045,5.58288951136526,2.365550372614e-08,1.33051133785509e-07
"THYN1",208.629747510867,-0.553151700997198,0.141535658809466,-3.9082144079454,9.29807737285812e-05,0.000326374468905875
"GLB1L2",355.12042831625,-0.574500642096187,0.114929833551102,-4.99870768403006,5.77158206916681e-07,2.75887746600677e-06
"IQSEC3",5.03571413565398,1.9620238276473,0.856483451522293,2.29079011878169,0.0219755554161501,0.0483897219152544
"SLC6A12",35.4273171389439,2.55396093317942,0.383091459287659,6.66671331678445,2.61595367739229e-11,1.94240219284246e-10
"SLC6A13",39.0887585428565,2.33204505604513,0.331520824532545,7.03438482132572,2.00142048929268e-12,1.64092805448332e-11
"KDM5A",1287.23618625388,0.263771564948102,0.0810553445408059,3.25421557878038,0.00113705956758066,0.0033275333659258
"CCDC77",158.948942016119,-0.835204988656908,0.156582991707961,-5.33394450793627,9.61019030791633e-08,5.03445463776047e-07
"WNK1",2284.86077315101,0.496550894164443,0.067365134284807,7.37103695310871,1.6930590217454e-13,1.51417452262401e-12
"ERC1",1224.80084386236,0.360130549200817,0.0686849103150011,5.24322660609433,1.5779254773578e-07,8.05318465801896e-07
"FBXL14",142.268136459266,0.462796787272103,0.157106949123579,2.9457435832967,0.00322179361121469,0.00862959908854041
"ADIPOR2",1950.56186263013,0.582009270254663,0.0662381587128922,8.78661607695603,1.5413241278677e-18,1.97274162701022e-17
"FKBP4",1739.09182524437,-0.476040733617953,0.0796418943583644,-5.97726532565781,2.26914462686203e-09,1.41056417111696e-08
"ITFG2",135.83041385918,-0.405406689230208,0.167926556741234,-2.41419044788085,0.0157702169289766,0.0360928472538847
"FOXM1",742.698841916309,-1.15042672161057,0.0952654189338608,-12.0760159823499,1.41406827143558e-33,3.84357832873916e-32
"RHNO1",246.014462584564,-1.40442186037478,0.135741992561639,-10.3462593547612,4.3515691178525e-25,7.94525096989056e-24
"TULP3",489.098044496155,0.253914206891176,0.0977731344765674,2.5969731690665,0.00940492702668698,0.0228264228886096
"TEAD4",144.256098956149,-0.549469340209678,0.162176998007147,-3.38808429655026,0.000703826294864152,0.00213349935403648
"TSPAN9",155.091283482884,-0.752653228589995,0.159983056947585,-4.70458086593874,2.54388022650261e-06,1.12581693422897e-05
"CRACR2A",188.761562009141,0.504389275547597,0.139679404326131,3.611049731927,0.000304960171753227,0.000987012797263813
"TIGAR",373.754615619675,-0.818701863454483,0.114849525963875,-7.12847403229161,1.01487740083434e-12,8.57837975630188e-12
"C12orf4",236.776527970655,-0.703520191657206,0.135349694128241,-5.19779668649001,2.01664517892494e-07,1.01912402606299e-06
"RAD51AP1",342.659003267546,-1.27775536748492,0.116646467790613,-10.9540853802668,6.35167471428022e-28,1.33719077133229e-26
"AKAP3",52.2301247491991,-0.658926476898894,0.273905883563939,-2.40566748083408,0.0161429506188312,0.0368103395042336
"VWF",21.8217422174782,1.13193210996757,0.390449531009186,2.89904845587059,0.00374297043795187,0.00988888290020974
"CD9",2426.45220460312,0.749075547822091,0.0731002800587586,10.2472322571128,1.21780764531724e-24,2.17073309359664e-23
"TNFRSF1A",771.191406756421,0.375687082820917,0.0841366258667971,4.46520262668597,7.99930085320781e-06,3.31849449069194e-05
"SCNN1A",981.155459179623,0.177083726929091,0.075618514034983,2.34180384511613,0.0191907980257011,0.0429771804673989
"LTBR",726.699282383481,0.223578095435181,0.0824173302548758,2.71275585782463,0.00667262474467899,0.0167592154040223
"CD27-AS1",18.8411188635016,1.96359953353609,0.460264905684037,4.26623778890511,1.98796893298185e-05,7.77456339871224e-05
"TAPBPL",48.8729478168955,1.05159728046084,0.262829321903695,4.00106530292753,6.30579509152061e-05,0.000227865918075582
"MRPL51",576.454227008815,-0.710442362263449,0.117513460976407,-6.04562538079008,1.48831554480484e-09,9.4207707878216e-09
"NCAPD2",3250.6028875962,-1.06199405749042,0.0769086194063808,-13.8085180268145,2.2644218520214e-43,8.39653213894603e-42
"SCARNA10",1682.81630118894,0.29821371921825,0.1013768362879,2.94163568461883,0.00326483777324307,0.0087345073502989
"GAPDH",35227.9264391697,1.0200557019235,0.0719408034384725,14.1790979968122,1.23422759019426e-45,4.86696179494328e-44
"CHD4",5395.35045021706,-0.295706394742805,0.0563728189452631,-5.24554918975989,1.55817479069578e-07,7.95914623104555e-07
"LPAR5",148.499557812687,1.01712683458839,0.161450920017979,6.29991352464966,2.97811747056977e-10,2.00705515845691e-09
"ZNF384",751.818000470018,0.495133980932203,0.0908032261832834,5.45282366876251,4.95762232882653e-08,2.69343720192291e-07
"COPS7A",473.084275535319,-0.454585355933905,0.115955716820587,-3.92033586957395,8.84256429532365e-05,0.000311852122689223
"CDCA3",237.453743353325,-1.66723394798186,0.158787650716209,-10.4997708604027,8.65900587421843e-26,1.63225883744027e-24
"USP5",998.108992381847,-0.557639488740469,0.0802302519415788,-6.95048906423135,3.64022019150129e-12,2.93317631948649e-11
"TPI1",5546.1168465707,0.569238908530145,0.0785344493895582,7.24827019167757,4.22127897129413e-13,3.67318533759978e-12
"DSTNP2",92.9008110898816,1.39309629485513,0.19917547961907,6.99431625579353,2.66555668664194e-12,2.1706279733382e-11
"ENO2",3825.37923654629,3.3459865068979,0.0739366270739669,45.254789666704,0,0
"C12orf57",423.71053865586,-0.348394032913025,0.12019301394686,-2.89862132142771,0.00374807270860109,0.00989568724678451
"PTPN6",290.51902923794,-0.377747653368405,0.124059586369784,-3.04488886689058,0.00232766302769095,0.00640898631352463
"PHB2",2169.34928512819,-0.219243778669513,0.08509944892338,-2.57632430577678,0.00998569391292242,0.0240738715725451
"EMG1",576.882530806091,-0.838547244302298,0.101528337849221,-8.25924330158563,1.46598840221654e-16,1.64601725833921e-15
"C1S",33.1574455437326,1.70951393858356,0.351818211828516,4.85908313187838,1.17930611561082e-06,5.41183486361665e-06
"C1RL-AS1",304.191413767099,0.650691930564645,0.116706240525584,5.57546818091534,2.46865028855882e-08,1.38418005134158e-07
"RBP5",99.3498352673405,0.47316690052332,0.190690739582489,2.4813312988313,0.0130892653112713,0.0306459205111629
"CLSTN3",360.538976550536,0.480798455247156,0.109044354283972,4.40920081011316,1.03752787111885e-05,4.23513376201711e-05
"PEX5",416.701646350759,0.266825962463876,0.104397062323327,2.55587615710385,0.0105920808980683,0.0254013381380295
"CD163L1",167.30013645831,0.627063927015032,0.146502979529913,4.28021279176099,1.86714702858521e-05,7.34188448661011e-05
"SLC2A14",3.36051076757404,2.93109123792987,1.18896625492518,2.46524342115523,0.0136920198069041,0.0318914164327542
"SLC2A3",5675.23633819499,5.09412378342394,0.0745644021470304,68.3184420010376,0,0
"FOXJ2",639.969657590149,0.288168749458119,0.0890213441987107,3.23707479427493,0.00120761756169399,0.0035157473472193
"NECAP1",577.706292121113,0.277958372094434,0.0911123600861904,3.05072080046539,0.00228292753860398,0.00629543032489401
"LOC642846",112.080212608173,-0.980722709091802,0.194462698291262,-5.04324334543017,4.57706556854619e-07,2.21372245332182e-06
"DDX12P",169.517953730841,-1.12014458664569,0.16792497207352,-6.67050631489924,2.54922404912394e-11,1.89519664147123e-10
"LOC408186",69.2696729873454,-0.623970703838836,0.231599992421012,-2.69417411164918,0.00705632932460915,0.0176369085657117
"GABARAPL1",449.562443030816,0.338855630693985,0.102882990320057,3.29360207785412,0.000989124187205757,0.00292645000453701
"KLRK1-AS1",40.6718555832496,-0.862508407664256,0.311263007833072,-2.77099554382901,0.00558851916231016,0.0142609322888688
"KLRC2",68.2665502507697,-1.0735967169835,0.233425842935465,-4.59930530177121,4.23902160435443e-06,1.82274894612434e-05
"MAGOHB",284.332661629281,-0.663110590234974,0.122484738089285,-5.41382216739197,6.16934392234226e-08,3.31675855681772e-07
"YBX3",2340.10381613133,0.311155502953732,0.0696720096177038,4.4660044207289,7.9693963586487e-06,3.30684991432669e-05
"SMIM10L1",201.01049640843,-0.526554983839484,0.142322743421348,-3.69972480280691,0.000215833382697857,0.00071525071526261
"LOC440084",1.68596556416223,4.55896541382004,1.69577172460106,2.68843108284081,0.00717886526883039,0.0179108861981991
"ETV6",442.308430569776,0.408722487594122,0.099513278208286,4.10721558924676,4.00457416059964e-05,0.000148919585117965
"BORCS5",115.621891403546,-0.682111742602452,0.180490706837786,-3.77920699936917,0.000157328598267379,0.000533036034851748
"DUSP16",605.406274864766,1.14742768841496,0.0990198865636004,11.5878509684816,4.74898480500234e-31,1.17395686105552e-29
"GPR19",12.5827318465099,-1.69779316583937,0.562007743897464,-3.02094265474948,0.00251989079286095,0.00689716767590328
"CDKN1B",690.575711862296,0.22983680228964,0.0887447395489836,2.58986395653096,0.00960138677091949,0.0232344019066389
"DDX47",1030.68000041691,0.190369711373314,0.0729250002455596,2.61048626304126,0.00904136030981035,0.0220151809408313
"RPL13AP20",45.8652547287295,1.53514031686325,0.294272717818946,5.21672660734987,1.82112745301313e-07,9.24205514805678e-07
"GPRC5A",11679.5844063601,2.13118723201048,0.0689522629850934,30.9081550009637,9.28120398781424e-210,3.88968783870699e-207
"GPRC5D",41.421098693245,1.28084344897089,0.307349690853891,4.16738160826646,3.08118447589283e-05,0.000116682056299768
"FAM234B",396.734441279404,0.754402228041475,0.10503084103698,7.1826733994814,6.83612736445854e-13,5.84411058989124e-12
"EMP1",2267.36361628687,2.56951994723031,0.0657914428338527,39.0555342237938,0,0
"LINC01559",6.74199289515909,2.450347869141,0.794655649396815,3.08353419622819,0.00204557599509348,0.00570374826049507
"ATF7IP",640.279093345302,-2.15560774406174,0.10530758796935,-20.469633628767,4.01628288679809e-93,4.066147972078e-91
"H4-16",263.180348649423,-1.241150478088,0.129304896452906,-9.59863479369501,8.10102776278814e-22,1.25204649496745e-20
"H2AJ",29.395559993298,-0.968585834972709,0.35037491849389,-2.76442685776779,0.0057022889586512,0.0145327321911827
"EPS8",1467.34902048339,0.406664732758901,0.0723466332335301,5.62105953771496,1.89789846550681e-08,1.07655109370155e-07
"DERA",259.057330385656,-1.0378698106867,0.130124495752193,-7.97597565844328,1.51181738607959e-15,1.57755999505155e-14
"LMO3",11.0607254536208,-1.45467732648748,0.617764167792389,-2.35474539043895,0.0185354009375977,0.0417272280195438
"PDE3A",16.8711802846271,1.23900114826589,0.453414190084712,2.73260337978042,0.00628359485069298,0.0158661430298919
"SLCO1C1",23.7054868027075,3.20078855820783,0.504903718761097,6.3394038096248,2.30655966806998e-10,1.57210710205329e-09
"SLCO1B3",218.414964973699,2.4764869487283,0.147467122668445,16.7934852454961,2.7236971264603e-63,1.58847074161622e-61
"SLCO1B3-SLCO1B7",29.6569492068009,1.85032859334627,0.356514078560223,5.19005757309445,2.1022906839343e-07,1.05913839572771e-06
"SLCO1B1",25.8789676843759,1.79284828008887,0.377597604568574,4.74803933710675,2.05398093333114e-06,9.16888540984903e-06
"PYROXD1",231.152309688225,0.531966756714375,0.128862180867179,4.12818371638987,3.65639934580645e-05,0.000136875722083045
"LDHB",6374.97637588816,-0.258553649126305,0.0667608498685368,-3.87283339914695,0.000107577367207084,0.000374257091590513
"C2CD5",542.255258381397,-0.71408591614965,0.0959315669323946,-7.44370116098369,9.79028349542572e-14,8.95587303914045e-13
"ETFRF1",52.1620262620824,-1.03187692600442,0.262587270366344,-3.92965327132887,8.50684383872882e-05,0.000301360001607494
"KRAS",1217.73103219487,-0.648633299078377,0.0953731684789291,-6.80100398700375,1.03892546500219e-11,8.02506463986477e-11
"RASSF8",453.766709553201,0.344774830466347,0.0963492220381642,3.57838727882806,0.000345720914064786,0.00110858302355187
"ITPR2",452.092540046624,0.526726402088039,0.106483140352709,4.94657088759157,7.5532229401951e-07,3.5576746106967e-06
"INTS13",929.346565946542,1.1499179179965,0.0840474971535767,13.6817627762942,1.30490448277023e-42,4.70313673680046e-41
"FGFR1OP2",618.407543828645,0.759141297490307,0.0855338417422529,8.8753326405927,6.97247073333239e-19,9.09854417707335e-18
"TM7SF3",796.550280081304,-0.82979298343359,0.0879601422985546,-9.43373852917499,3.95727124651784e-21,5.88885096065218e-20
"MED21",455.715396983731,-0.751777457915866,0.0992215439253447,-7.57675629882872,3.54301402014317e-14,3.35163546755906e-13
"ARNTL2",504.614140855969,-0.837653582384877,0.0960905962186303,-8.7173315115977,2.84835229145521e-18,3.582006744195e-17
"PPFIBP1",2959.07478625162,0.148622335563511,0.0614122160892336,2.42007771462861,0.0155171904415361,0.0355770087718731
"MRPS35",877.423259682983,0.199284033335955,0.0815688231478132,2.44313973949124,0.014560098357084,0.0336955865536163
"CCDC91",211.089910927243,-0.424169512099307,0.132636491612717,-3.19798501107698,0.00138391473406705,0.00398522330179326
"FAR2",149.146913086921,-0.535357397122823,0.158277632087354,-3.38239453081631,0.000718568642845751,0.00217489511466632
"TMTC1",105.40401514301,0.419560639361094,0.179107413547944,2.34250850397538,0.0191545974592949,0.0429174438410983
"CAPRIN2",809.766356094933,1.06603179541866,0.11137058220032,9.5719333989043,1.0492487028692e-21,1.60786657095289e-20
"DDX11",502.499121945301,-0.961709296909415,0.0976386916019451,-9.849674152027,6.87665548044501e-23,1.13796334630945e-21
"DENND5B",803.485588915296,-0.562408282079754,0.0790856642303544,-7.11138090010367,1.14887579833787e-12,9.6566654672793e-12
"RESF1",1554.79024463273,0.227316064275635,0.0741058350549459,3.06745162654318,0.00215892400457821,0.00598461305745331
"BICD1",660.39040438272,0.925607710186142,0.0957101092146921,9.67095030797494,4.00640325259403e-22,6.34209468195114e-21
"PKP2",535.095883916169,0.896641298984097,0.0942959013953114,9.50880457916361,1.92866038810252e-21,2.91825263257729e-20
"ALG10",165.63363917074,-1.15085352437396,0.156759189224695,-7.34153787134196,2.1115338631819e-13,1.87725464964978e-12
"ALG10B",246.515575595379,-0.97882611646723,0.143180435925464,-6.8363118895432,8.1257935157499e-12,6.33917424014411e-11
"CPNE8",318.267612606421,-0.313895021284664,0.112189355528059,-2.79790377444639,0.00514354335998246,0.0132360124075745
"CNTN1",95.4067992051569,0.508707661191903,0.187739370107069,2.70964827943006,0.00673545909633606,0.016900544190347
"PRICKLE1",85.8454131213273,1.357287479107,0.203282461203169,6.67685481115102,2.44124581960317e-11,1.81867262980855e-10
"PUS7L",720.553738802623,-0.481167773587589,0.0864527699248648,-5.5656721468354,2.61143830221076e-08,1.46015295203661e-07
"TWF1",2711.2046760202,0.631627311116533,0.0595175461088422,10.6124555263325,2.60803336965744e-26,5.09754548314497e-25
"PLEKHA8P1",56.143592390059,1.43978827148804,0.253959244442445,5.6693674398387,1.43325692334447e-08,8.23882711821077e-08
"ANO6",2709.01048640305,1.60653322713263,0.0621857112423556,25.8344432352235,3.63928535266568e-147,8.09673596794916e-145
"LINC00938",66.145326663165,0.558148454690193,0.233652974433497,2.38879242193878,0.016903850093661,0.0383996322372197
"ARID2",1555.73757516004,0.574766878387875,0.074367280070139,7.7287602537808,1.08598976836417e-14,1.07001758423678e-13
"SLC38A1",5932.20948574369,0.296003122825278,0.0521061454271391,5.68077182449014,1.34088262973356e-08,7.73744664438955e-08
"SLC38A2",22217.8350406105,1.04356173676767,0.0565685667268081,18.4477316140506,5.43802696999567e-76,4.22408120802983e-74
"AMIGO2",32.2860144616267,0.874081950328059,0.327119764125787,2.67205484408441,0.00753883259932999,0.0187286052209162
"SLC48A1",194.45134230016,-0.357602966813072,0.141292572405649,-2.53093960088998,0.0113757435555026,0.0270630065496649
"HDAC7",458.967255118562,0.545155882689437,0.0963628124321615,5.65732639936408,1.53749200926649e-08,8.81270467525175e-08
"VDR",184.884640708967,-0.53974317576069,0.142425175393349,-3.78966130299667,0.000150852829085407,0.00051283132106171
"TMEM106C",748.779193246163,-0.525092175310728,0.0836393474135065,-6.27805203590019,3.4284118351176e-10,2.29251983972743e-09
"PFKM",1004.18180963359,-0.520257022849762,0.0794950741498296,-6.5445189958462,5.9687177868553e-11,4.28193723076908e-10
"KANSL2",381.264368863618,-0.473545445598354,0.11151415686984,-4.24650518723896,2.17130755654003e-05,8.45304244467659e-05
"ADCY6",304.599310877178,-0.315301063928618,0.121233209540318,-2.60078129684227,0.00930117293065176,0.022589816358932
"CACNB3",257.825583869871,0.777479248060527,0.123452268501834,6.29781256752668,3.01875214968744e-10,2.02912840318975e-09
"DDX23",848.142017771807,-0.248694575077725,0.0908221591843191,-2.73825878300264,0.00617654524030609,0.0156330789010612
"ARF3",2486.40150515011,-0.274296768070762,0.063520557827975,-4.31823613409704,1.57281108784384e-05,6.25963529461879e-05
"WNT10B",69.7625563458259,-0.53336271667429,0.226269717946595,-2.35719884001525,0.0184133842537296,0.0414732655463644
"PRKAG1",525.913422151551,0.493978104090951,0.0993510515705986,4.97204706222895,6.62496169718347e-07,3.14180091434061e-06
"KMT2D",2448.80471682362,0.367755380030531,0.0738943145010181,4.97677504032416,6.46523864241095e-07,3.07009395454249e-06
"LMBR1L",214.462965948651,0.326154388863217,0.134115134498565,2.43189845860913,0.0150199174154264,0.0345688290860024
"TUBA1B",6539.38778100152,-1.31316920524343,0.0788322979139454,-16.6577562749333,2.65810764852016e-62,1.53040760172466e-60
"TUBA1A",1763.45254051223,0.256058348530565,0.0725800187825966,3.52794547074385,0.000418798420049947,0.00132359984702212
"TUBA1C",3349.89675358604,-0.618327899889634,0.0738453236096245,-8.37328445005345,5.60341304448551e-17,6.47717167893992e-16
"TROAP-AS1",20.0332031611432,-1.17325304912187,0.441003742573822,-2.6604151753326,0.00780443828684436,0.0193059412995501
"TROAP",309.053912603495,-1.5225741041103,0.135797474934013,-11.2120943695761,3.55676272711449e-29,8.02208023846435e-28
"DNAJC22",675.4824764891,-0.239839065031706,0.0837333377973272,-2.86431989146576,0.00417905737521723,0.0109367982803935
"SPATS2",2268.17576426439,1.00636738624656,0.0692728193068874,14.5275938862576,8.10165082668909e-48,3.33332989835078e-46
"LOC100335030",111.956724775191,0.558077435272161,0.210933175010457,2.64575468152173,0.00815089038598271,0.0200555974393493
"TMBIM6",8276.38282701836,0.489520516924967,0.0594739261392009,8.23084246665045,1.85901316760799e-16,2.07695451292397e-15
"NCKAP5L",183.39929365186,0.493658124519699,0.146953775947782,3.35927485589151,0.000781472999096996,0.00235185786852488
"RACGAP1",1604.46853380107,-0.712113413565091,0.0792792737100914,-8.9823402793667,2.65067592204263e-19,3.57276221324834e-18
"COX14",101.492146437483,-0.596861298366036,0.185176515929415,-3.22320190208971,0.00126766167019252,0.0036763004439233
"LARP4",2148.2844152471,-0.543100725487302,0.068172751864119,-7.96653663871166,1.63183122260335e-15,1.69983991112919e-14
"DIP2B",2036.32763753011,0.963140325916769,0.0637171606809977,15.1158701301643,1.27278653009169e-51,5.70569304944834e-50
"ATF1",461.361331922041,0.449794238675658,0.104112025546581,4.32029092042222,1.55823634083804e-05,6.20711253276797e-05
"METTL7A",31.6517949398194,-2.61274046865564,0.417430613520598,-6.25910123510074,3.87202468173636e-10,2.57387520433681e-09
"SLC11A2",461.194129567737,-1.04655566895195,0.107522286611161,-9.73338367269536,2.17243776761091e-22,3.49549116161751e-21
"LETMD1",708.99794613401,0.276430209826442,0.0908512437868164,3.04266841382038,0.00234490562102195,0.0064554757403661
"CSRNP2",417.761043135795,0.514787967526676,0.101624941016516,5.06556719617689,4.0718610812417e-07,1.9837525965141e-06
"TFCP2",544.119437401609,-0.315644163891381,0.0908295271970894,-3.47512723705443,0.00051061109814437,0.00158842095626786
"SMAGP",289.517509174708,0.688946402502192,0.128125624081516,5.37711646238593,7.56882181294632e-08,4.02709589285815e-07
"GALNT6",202.561688995007,-0.887623679049139,0.139069919643011,-6.38257130893329,1.7413889212132e-10,1.20235899422157e-09
"SLC4A8",41.1311094058834,-0.733336385473425,0.286921191867521,-2.55588086993597,0.0105919374467884,0.0254013381380295
"FIGNL2-DT",2.78573410319504,3.29527870602825,1.36454087123512,2.41493587732958,0.0157379800334747,0.0360327961101827
"NR4A1",218.763523461229,1.09386041281024,0.139852262735653,7.82154247212889,5.2179959767874e-15,5.24740544071907e-14
"KRT6A",10.3521387591276,1.98298365223549,0.60990709941296,3.25128803082327,0.00114883405836734,0.00335817332779202
"KRT8",13324.877941172,0.368336271048223,0.0670034453190523,5.4972735998023,3.857080279716e-08,2.11786848631207e-07
"KRT18",7681.37064062406,0.53782056328972,0.0651030850834552,8.26106109411391,1.44383158787956e-16,1.62472487435176e-15
"EIF4B",12917.889384075,0.618449678847927,0.0573847895229522,10.7772405194684,4.40914703994693e-27,8.86799540255399e-26
"SPRYD3",395.929310544701,-0.802120577997553,0.109801888750253,-7.30516193416303,2.7693301822152e-13,2.44398135228698e-12
"ITGB7",12.465157028593,1.69055640456553,0.571504580825526,2.95808023467382,0.00309561537246422,0.00832131333937614
"ESPL1",779.050124449325,-1.45804859091504,0.0856985358576678,-17.0136931316614,6.50075877411279e-65,3.93121388819754e-63
"PFDN5",792.216062921049,0.296745711327187,0.0965113770487248,3.07472259127928,0.00210698430263923,0.00585504458255383
"AAAS",424.590448362562,-0.459675777113414,0.107996589492013,-4.25639160713876,2.07752686381861e-05,8.10545824050124e-05
"SP1",1952.70764673111,-0.978035640856676,0.0844549657596061,-11.5805581360434,5.17082903847857e-31,1.27648643975921e-29
"PRR13",768.52735293536,-0.530960034690114,0.11019287212813,-4.81846079910435,1.4466994194693e-06,6.56534128387213e-06
"PCBP2",4856.13784054174,0.417325403276289,0.0574309856056814,7.26655478527961,3.68771694364978e-13,3.22447098697296e-12
"ATF7",577.728794231889,0.976495588831847,0.0939929508803121,10.389030024978,2.78167536719875e-25,5.12562083765733e-24
"CALCOCO1",442.46770265649,0.416854795867247,0.100198732347347,4.16028013630137,3.178574789575e-05,0.000120111336303064
"HOTAIR",3.91825461561672,-3.04354174069645,1.25315792544917,-2.42869767559867,0.0151531620963056,0.0348576888099979
"HOXC6",67.6045368410385,0.574103119925142,0.227433930833441,2.52426327866434,0.0115941060905098,0.0275098598890161
"HOXC5",6.1419294549438,-1.9532250209193,0.854929773229939,-2.28466136293275,0.0223326918184102,0.049056245643536
"SMUG1",214.732962307832,-0.839213629636145,0.135830834969731,-6.17837348804605,6.47653560108981e-10,4.19682301572238e-09
"CBX5",3501.65523203535,-1.11659247621474,0.0639560741684804,-17.4587400920401,2.95381485740548e-68,1.9079103062833e-66
"HNRNPA1",9513.62162623952,-0.295015318699492,0.0719386602352127,-4.10092873199058,4.11495288027835e-05,0.000152772076340124
"COPZ1",1356.53312637168,-0.625260680931347,0.0754703287091162,-8.28485434774342,1.18253717904065e-16,1.34112665220211e-15
"LOC102724050",23.5935894332581,1.05348130155079,0.386664211368561,2.72453790802642,0.00643915379456666,0.0162157616729857
"ZNF385A",470.399011413251,0.710925136291362,0.0978386341294045,7.26630275061966,3.69460048198121e-13,3.22892314674022e-12
"ITGA5",2003.7453953658,2.1847865839249,0.0686008618319994,31.8478008231931,1.41190354114644e-222,6.87673343648651e-220
"METTL7B",96.707771573478,-1.37986489031933,0.210049191957355,-6.56924636301135,5.05705549802948e-11,3.66290985249153e-10
"BLOC1S1",155.827341406441,-0.883520747941258,0.161806424556864,-5.46035641267606,4.75179669821069e-08,2.58567455411214e-07
"ORMDL2",197.926773552011,-0.580415712251467,0.144853740769637,-4.00690868711848,6.15186328586706e-05,0.000222660631200262
